Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Punishment Pack contents,Notes,,Winner Game Wins,Loser Game Wins,Week,Week Value,Week Start (PST)
3/4/2022 20:16:32,Damien F - DamienF16#63049,Joel L - Instinctive#21903,2-1,,1,,,,,,,
3/4/2022 20:39:58,Damian S - ButCrackMagic#71223,Jeff U - LargeMidget#22940,2-1,,1,,,,,,,
3/4/2022 20:46:46,Damien F - DamienF16#63049,Pierre-Marc D - pmduguay#67919,2-0,,1,,,,,,,
3/4/2022 20:50:06,Sawyer T - soyboy#35469,Steve T - strout#45062,2-1,,1,,,,,,,
3/4/2022 21:04:50,Mitchel S - SpaghettiMitch#18619,Damien F - DamienF16#63049,2-0,,1,,,,,,,
3/4/2022 21:07:02,Doug C - dougisacat#58521,Frances L - Kawaiiru#25405,2-0,,1,Reality chip,,,,,,
3/4/2022 21:27:06,Steve T - strout#45062,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,,,,,
3/4/2022 21:29:23,Jeff U - LargeMidget#22940,Pierre-Marc D - pmduguay#67919,2-1,,1,,,,,,,
3/4/2022 21:53:45,Damien F - DamienF16#63049,Steve T - strout#45062,2-0,,1,,,,,,,
3/4/2022 22:23:54,Theo M - theopolist#91798,Joel L - Instinctive#21903,2-1,,1,,,,,,,
3/4/2022 22:34:06,Caleb G - Whynaut#28590,Jay S - Trainyaj#13755,2-1,,1,,,,,,,
3/4/2022 22:38:23,Pierre-Marc D - pmduguay#67919,John P - gokuorgohome#51511,2-1,,1,,,,,,,
3/4/2022 23:00:40,Doug C - dougisacat#58521,Ryan W - MuttBunchies#61653,2-1,,1,reality chip plus tameshi,,,,,,
3/4/2022 23:10:01,Nicholas K - Bionick#55161,Mike P - UnwieldyBiscuit#26471,2-1,,1,,,,,,,
3/4/2022 23:12:46,Pierre-Marc D - pmduguay#67919,Caleb G - Whynaut#28590,2-1,,1,,,,,,,
3/4/2022 23:26:46,Doug C - dougisacat#58521,Ryan D - TheSlickness#10857,2-0,,1,Reality chip,,,,,,
3/4/2022 23:57:08,Nicholas K - Bionick#55161,Devin L - Dalopi#45146,2-0,,1,,,,,,,
3/4/2022 23:57:53,Chris Y - Yorke on Games#66909,Patrick M - FullestJ#22936,2-1,,1,Math Is Hard!,,,,,,
3/5/2022 0:29:18,Ryan D - TheSlickness#10857,Justin P - Code Pigeon#84057,2-1,,1,,,,,,,
3/5/2022 1:01:54,Patrick M - FullestJ#22936,Doug C - dougisacat#58521,2-1,,1,,,,,,,
3/5/2022 1:05:37,Devin L - Dalopi#45146,Mike P - UnwieldyBiscuit#26471,2-1,,1,,,,,,,
3/5/2022 1:08:03,Johnny M - Johnny#69519,Chris Y - Yorke on Games#66909,2-1,,1,,,,,,,
3/5/2022 1:12:15,Zeke W - smarmyplatapus#30066,Justin P - Code Pigeon#84057,2-1,,1,,,,,,,
3/5/2022 1:34:54,Christopher G - oompaloompa#65002,Patrick M - FullestJ#22936,2-0,,1,,,,,,,
3/5/2022 3:09:20,Beau G - Beaudacious#41986,Zeke W - smarmyplatapus#30066,2-1,,1,,,,,,,
3/5/2022 9:25:10,Jordan P - chunkieluver53#92811,Ryan W - MuttBunchies#61653,2-1,,1,,,,,,,
3/5/2022 9:33:57,Martin E - Meep#87492,Brian R - admiral_ace#37121,2-1,,1,,,,,,,
3/5/2022 12:16:46,Brian R - admiral_ace#37121,Jordan P - chunkieluver53#92811,2-0,,1,,,,,,,
3/5/2022 12:35:38,Robby P - Locke_009#22200,Adam S - wizma#29010,2-1,,1,,,,,,,
3/5/2022 13:25:53,Robby P - Locke_009#22200,Brian R - admiral_ace#37121,2-1,,1,,,,,,,
3/5/2022 14:36:07,Gordon C - Chocobro#30910,Nicholas P - AmI3vil?#84889,2-1,,1,,,,,,,
3/5/2022 14:37:38,Harry B - Midnight_0il#97781,Helge B - turd_burglar#45671,2-1,,1,Blimey that was close,,,,,,
3/5/2022 14:51:50,Ryan D - TheSlickness#10857,Zeke W - smarmyplatapus#30066,2-1,,1,,,,,,,
3/5/2022 15:11:41,Andrew H - mweepigeon#30786,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/5/2022 15:41:01,John P - gokuorgohome#51511,Gordon C - Chocobro#30910,2-0,,1,,,,,,,
3/5/2022 16:01:39,John P - gokuorgohome#51511,Michael GM - Draculated#87727,2-0,,1,,,,,,,
3/5/2022 16:12:32,Theo M - theopolist#91798,Andrew H - mweepigeon#30786,2-0,,1,,,,,,,
3/5/2022 16:38:44,Helge B - turd_burglar#45671,Ade A - Blizz#50660,2-0,,1,,,,,,,
3/5/2022 16:44:36,Andrew H - mweepigeon#30786,Jeremy E - Lhurgoyf#37289,2-1,,1,,,,,,,
3/5/2022 16:50:55,Gordon C - Chocobro#30910,Audi J - Squeakz#38671,2-1,,1,,,,,,,
3/5/2022 16:59:43,Michael GM - Draculated#87727,Shuo L - Tamamo#30654,2-1,,1,,,,,,,
3/5/2022 17:18:04,Doug C - dougisacat#58521,Nicholas P - AmI3vil?#84889,2-1,,1,reality chip,,,,,,
3/5/2022 17:19:31,Theo M - theopolist#91798,Michael GM - Draculated#87727,2-1,,1,,,,,,,
3/5/2022 17:20:46,John P - gokuorgohome#51511,Andrew H - mweepigeon#30786,2-1,,1,,,,,,,
3/5/2022 17:47:24,Nick P - CrustyCheeseburger#09888,Audi J - Squeakz#38671,2-0,,1,,,,,,,
3/5/2022 18:11:39,John P - gokuorgohome#51511,Caleb G - Whynaut#28590,2-0,,1,,,,,,,
3/5/2022 18:36:34,Daniel J - Insequent#82225,Theo M - theopolist#91798,2-0,,1,,,,,,,
3/5/2022 18:52:24,Krzys H - FaceBeardMcBeard#24731,Coleman N - avo#92320,2-0,,1,,,,,,,
3/5/2022 19:17:54,Damian S - ButCrackMagic#71223,Olivier F - NephilimOli#21523,2-0,,1,,,,,,,
3/5/2022 19:18:37,Robby P - Locke_009#22200,Russell S - rstad#89052,2-1,,1,,,,,,,
3/5/2022 19:47:14,Theo M - theopolist#91798,Robby P - Locke_009#22200,2-0,,1,,,,,,,
3/5/2022 20:41:04,Krzys H - FaceBeardMcBeard#24731,Joe T - elasticity#07466,2-0,,1,,,,,,,
3/5/2022 20:44:47,Russell S - rstad#89052,Olivier F - NephilimOli#21523,2-1,,1,,,,,,,
3/5/2022 21:24:25,Chase H - chase#1609,Michael M - Atombomb11991#07305,2-1,,1,,,,,,,
3/5/2022 21:28:13,Daniel J - Insequent#82225,Michael GM - Draculated#87727,2-1,,1,,,,,,,
3/5/2022 21:58:29,Chase H - chase#1609,Michael GM - Draculated#87727,2-0,,1,,,,,,,
3/5/2022 23:14:24,Pierre-Marc D - pmduguay#67919,Justin P - Code Pigeon#84057,2-0,,1,,,,,,,
3/6/2022 0:05:47,Justin P - Code Pigeon#84057,Gordon C - Chocobro#30910,2-1,,1,,,,,,,
3/6/2022 0:23:06,Beau G - Beaudacious#41986,Nick P - CrustyCheeseburger#09888,2-0,,1,,,,,,,
3/6/2022 0:26:49,Justin P - Code Pigeon#84057,Damian S - ButCrackMagic#71223,2-0,,1,,,,,,,
3/6/2022 0:44:25,Nik S - njsiii#50504,Beau G - Beaudacious#41986,2-0,,1,,,,,,,
3/6/2022 2:16:29,Daniel J - Insequent#82225,Santino T - DuckpuBZ#55688,2-1,,1,,,,,,,
3/6/2022 2:47:11,Michael M - Atombomb11991#07305,Santino T - DuckpuBZ#55688,2-1,,1,,,,,,,
3/6/2022 3:44:25,Jeremy E - Lhurgoyf#37289,Santino T - DuckpuBZ#55688,2-1,,1,,,,,,,
3/6/2022 10:33:49,Martin E - Meep#87492,Wanqi Z - iqiq#38801,2-1,,1,,,,,,,
3/6/2022 10:50:33,Nik S - njsiii#50504,Mike P - UnwieldyBiscuit#26471,2-1,,1,,,,,,,
3/6/2022 10:53:13,Ryan W - MuttBunchies#61653,Brian R - admiral_ace#37121,2-0,,1,,,,,,,
3/6/2022 11:32:44,Wanqi Z - iqiq#38801,Ryan W - MuttBunchies#61653,2-1,,1,,,,,,,
3/6/2022 12:26:20,Jeremy E - Lhurgoyf#37289,Olivier F - NephilimOli#21523,2-0,,1,ggs and gl!,,,,,,
3/6/2022 13:44:21,Ade A - Blizz#50660,Robby P - Locke_009#22200,2-0,,1,,,,,,,
3/6/2022 13:47:10,Nik S - njsiii#50504,Erika P - CharmToy#24980,2-1,,1,,,,,,,
3/6/2022 14:01:54,Geoff E - Snorlaxguy#38043,Trevor H - zheader#50741,2-1,,1,,,,,,,
3/6/2022 14:28:37,Erika P - CharmToy#24980,Joel L - Instinctive#21903,2-1,,1,,,,,,,
3/6/2022 14:38:42,Grey H - grensley#29260,Chris R - Sinkwater#27508,2-1,,1,,,,,,,
3/6/2022 14:38:48,Sawyer T - soyboy#35469,Geoff E - Snorlaxguy#38043,2-0,,1,,,,,,,
3/6/2022 15:09:54,Mike P - UnwieldyBiscuit#26471,Grey H - grensley#29260,2-1,,1,,,,,,,
3/6/2022 15:15:38,Daniel M - HPWizard#40332,Joel L - Instinctive#21903,2-0,,1,,,,,,,
3/6/2022 15:40:29,Grey H - grensley#29260,Nicholas K - Bionick#55161,2-1,,1,,,,,,,
3/6/2022 16:18:17,Andrew A - Mapo Dofu#77365,Aus Z - ImperialPlaneswalker#40420,2-1,,1,"Holy crap, what an epic match",,,,,,
3/6/2022 16:38:04,Helge B - turd_burglar#45671,Jeremy E - Lhurgoyf#37289,2-1,,1,,,,,,,
3/6/2022 17:17:37,Shuo L - Tamamo#30654,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,,,,,
3/6/2022 17:18:14,Nick P - CrustyCheeseburger#09888,Aus Z - ImperialPlaneswalker#40420,2-1,,1,,,,,,,
3/6/2022 17:34:17,Ryan W - MuttBunchies#61653,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,,,,,
3/6/2022 18:07:34,Sawyer T - soyboy#35469,Aus Z - ImperialPlaneswalker#40420,2-1,,1,,,,,,,
3/6/2022 18:22:48,Mitchel S - SpaghettiMitch#18619,Nik S - njsiii#50504,2-1,,1,,,,,,,
3/6/2022 18:23:34,Ryan W - MuttBunchies#61653,Jay S - Trainyaj#13755,2-1,,1,,,,,,,
3/6/2022 18:26:23,Ade A - Blizz#50660,Devin L - Dalopi#45146,2-1,,1,,,,,,,
3/6/2022 18:33:22,Aus Z - ImperialPlaneswalker#40420,Daniel M - HPWizard#40332,2-0,,1,,,,,,,
3/6/2022 18:49:46,Russell S - rstad#89052,Devin L - Dalopi#45146,2-0,,1,,,,,,,
3/6/2022 18:53:57,Aus Z - ImperialPlaneswalker#40420,Nik S - njsiii#50504,2-0,,1,,,,,,,
3/6/2022 19:01:25,Krzys H - FaceBeardMcBeard#24731,Edgar A - PlayfulTerror#04926,2-0,,1,,,,,,,
3/6/2022 19:44:04,Jay S - Trainyaj#13755,Chris R - Sinkwater#27508,2-0,,1,"had tech difficulties, but worked them all out",,,,,,
3/6/2022 20:12:46,Devin L - Dalopi#45146,Krzys H - FaceBeardMcBeard#24731,2-1,,1,,,,,,,
3/6/2022 21:01:03,Johnny M - Johnny#69519,Santino T - DuckpuBZ#55688,2-0,,1,,,,,,,
3/6/2022 21:15:28,Grey H - grensley#29260,Devin L - Dalopi#45146,2-0,,1,,,,,,,
3/6/2022 21:38:29,Christopher G - oompaloompa#65002,Jay S - Trainyaj#13755,2-0,,1,,,,,,,
3/6/2022 23:38:26,Wanqi Z - iqiq#38801,Russell S - rstad#89052,2-0,,1,,,,,,,
3/7/2022 11:02:58,Nelson K - accpi#18634,Nick M - Bernardhibou#01354,2-1,,1,,,,,,,
3/7/2022 12:39:14,Erika P - CharmToy#24980,Rowan C - rcb#09642,2-0,,1,,,,,,,
3/7/2022 12:58:06,Shane K - Malfunction#68287,Nelson K - accpi#18634,2-0,,1,,,,,,,
3/7/2022 13:00:38,Brice C - AlBerTice#65077,Nicholas P - AmI3vil?#84889,2-0,,1,,,,,,,
3/7/2022 13:24:13,Nicholas P - AmI3vil?#84889,Nelson K - accpi#18634,2-0,,1,GGs!,,,,,,
3/7/2022 13:28:33,Chris R - Sinkwater#27508,Erika P - CharmToy#24980,2-1,,1,,,,,,,
3/7/2022 13:34:12,Tony G - YnotRock#76764,Shane K - Malfunction#68287,2-0,,1,,,,,,,
3/7/2022 14:22:26,Chris R - Sinkwater#27508,Martin E - Meep#87492,2-0,,1,,,,,,,
3/7/2022 14:39:45,Cody-Rayce MG - Rayce#56572,Helge B - turd_burglar#45671,2-0,,1,ggs,,,,,,
3/7/2022 15:02:44,Harry B - Midnight_0il#97781,Tony G - YnotRock#76764,2-0,,1,,,,,,,
3/7/2022 15:44:17,Harry B - Midnight_0il#97781,Chris Y - Yorke on Games#66909,2-1,,1,,,,,,,
3/7/2022 16:48:34,Chris R - Sinkwater#27508,Tony G - YnotRock#76764,2-1,,1,,,,,,,
3/7/2022 17:13:31,Tim H - hanshotf1rst#51070,Adam S - wizma#29010,2-1,,1,,,,,,,
3/7/2022 18:29:18,Adam S - wizma#29010,Shane K - Malfunction#68287,2-1,,1,Good games!,,,,,,
3/7/2022 18:46:22,Ben DP - bdp18#67423,Emmett F - Sepulchure#51526,2-0,,1,,,,,,,
3/7/2022 19:00:17,Ade A - Blizz#50660,Maranda L - BlackCanary#59791,2-1,,1,,,,,,,
3/7/2022 19:11:20,Sawyer T - soyboy#35469,Daniel J - Insequent#82225,2-0,,1,,,,,,,
3/7/2022 19:53:09,Kyle C - AFKyle#29319,Nelson K - accpi#18634,2-0,,1,,,,,,,
3/7/2022 20:06:09,Chris Y - Yorke on Games#66909,Chris P - Joker01#66827,2-0,,1,,,,,,,
3/7/2022 20:33:06,Adam S - wizma#29010,Olivier F - NephilimOli#21523,2-0,,1,Good games!,,,,,,
3/7/2022 20:50:13,Stephen W - Biceps_Inc#28236,Nelson K - accpi#18634,2-1,,1,,,,,,,
3/7/2022 20:52:58,Kyle C - AFKyle#29319,Shane K - Malfunction#68287,2-1,,1,,,,,,,
3/7/2022 21:28:44,Jason M - experientialist#23057,Adam S - wizma#29010,2-1,,1,,,,,,,
3/7/2022 22:04:49,Emmett F - Sepulchure#51526,Andrew A - Mapo Dofu#77365,2-1,,1,,,,,,,
3/7/2022 22:06:43,Caleb G - Whynaut#28590,Christian W - Senpaiman#86951,2-1,,1,,,,,,,
3/7/2022 23:29:12,Christopher G - oompaloompa#65002,Chase H - chase#1609,2-1,,1,,,,,,,
3/7/2022 23:46:41,Edgar A - PlayfulTerror#04926,Maranda L - BlackCanary#59791,2-0,,1,good games,,,,,,
3/8/2022 0:16:26,Chris P - Joker01#66827,Sylvain T - Iquitos#15484,2-0,,1,,,,,,,
3/8/2022 2:03:20,Ben DP - bdp18#67423,Christopher G - oompaloompa#65002,2-1,,1,,,,,,,
3/8/2022 11:43:29,Ben DP - bdp18#67423,Wanqi Z - iqiq#38801,2-1,,1,,,,,,,
3/8/2022 12:09:44,Cody-Rayce MG - Rayce#56572,Nick M - Bernardhibou#01354,2-0,,1,g2theg-gs,,,,,,
3/8/2022 12:40:49,Cody-Rayce MG - Rayce#56572,Sylvain T - Iquitos#15484,2-1,,1,great games as always :),,,,,,
3/8/2022 12:49:43,Chris P - Joker01#66827,Christian W - Senpaiman#86951,2-1,,1,,,,,,,
3/8/2022 12:59:44,Rowan C - rcb#09642,Nick M - Bernardhibou#01354,2-1,,,,,,,,,
3/8/2022 14:47:16,Chris P - Joker01#66827,Emmett F - Sepulchure#51526,2-1,,1,resubmit,,,,,,
3/8/2022 15:22:10,Wanqi Z - iqiq#38801,Tony G - YnotRock#76764,2-1,,1,,,,,,,
3/8/2022 15:39:33,Zeke W - smarmyplatapus#30066,Caleb G - Whynaut#28590,2-0,,1,,,,,,,
3/8/2022 15:55:08,Jaidin M - MnemonicDevice#38774,Joe T - elasticity#07466,2-0,,1,Soulripper mirrormatch,,,,,,
3/8/2022 15:58:54,Sawyer T - soyboy#35469,Tim H - hanshotf1rst#51070,2-0,,1,,,,,,,
3/8/2022 16:19:10,Maranda L - BlackCanary#59791,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
3/8/2022 17:10:38,Chris G - MachineKingV#13646,Jaidin M - MnemonicDevice#38774,2-1,,1,,,,,,,
3/8/2022 17:48:33,Helge B - turd_burglar#45671,Russell S - rstad#89052,2-1,,1,Hidetsugu goes upstairs,,,,,,
3/8/2022 18:01:42,Tim H - hanshotf1rst#51070,Emmett F - Sepulchure#51526,2-1,,1,,,,,,,
3/8/2022 18:35:10,Shuo L - Tamamo#30654,Dante R - dantesper#59172,2-0,,1,,,,,,,
3/8/2022 18:59:05,Shuo L - Tamamo#30654,Geoff E - Snorlaxguy#38043,2-0,,1,,,,,,,
3/8/2022 19:08:27,Cody-Rayce MG - Rayce#56572,Chris G - MachineKingV#13646,2-0,,1,ggs,,,,,,
3/8/2022 19:51:33,Chris G - MachineKingV#13646,Tim H - hanshotf1rst#51070,2-1,,1,,,,,,,
3/8/2022 20:27:08,Gordon C - Chocobro#30910,Geoff E - Snorlaxguy#38043,2-1,,1,,,,,,,
3/8/2022 20:27:48,Joe T - elasticity#07466,Tim H - hanshotf1rst#51070,2-0,,1,,,,,,,
3/8/2022 20:47:04,Mitchel S - SpaghettiMitch#18619,Mathew S - VGCake#60410,2-1,,1,,,,,,,
3/8/2022 21:02:26,Chase H - chase#1609,Jason M - experientialist#23057,2-1,,1,,,,,,,
3/8/2022 21:11:06,Joe T - elasticity#07466,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,,,,,
3/8/2022 23:13:46,Johnny M - Johnny#69519,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
3/8/2022 23:56:28,Jason M - experientialist#23057,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/9/2022 0:28:05,Grey H - grensley#29260,Edgar A - PlayfulTerror#04926,2-1,,1,,,,,,,
3/9/2022 0:48:38,Frances L - Kawaiiru#25405,Ahu S - Wily_bandar#26808,2-1,,1,,,,,,,
3/9/2022 1:06:44,Maranda L - BlackCanary#59791,Jacob C - Breadlord#83962,2-1,,1,,,,,,,
3/9/2022 1:54:09,Johnny M - Johnny#69519,Jacob C - Breadlord#83962,2-0,,1,,,,,,,
3/9/2022 13:21:21,Martin E - Meep#87492,Ben A - JankInTheTank#50714,2-1,,1,,,,,,,
3/9/2022 14:16:50,Ben A - JankInTheTank#50714,Sylvain T - Iquitos#15484,2-0,,1,,,,,,,
3/9/2022 17:47:08,Shane K - Malfunction#68287,Nicholas K - Bionick#55161,2-0,,1,,,,,,,
3/9/2022 18:05:12,Ryan D - TheSlickness#10857,Jacob C - Breadlord#83962,2-0,,1,,,,,,,
3/9/2022 18:55:21,Chris P - Joker01#66827,Joseph H - JoCool#84350,2-1,,1,,,,,,,
3/9/2022 19:30:12,Jordan P - chunkieluver53#92811,Andrew A - Mapo Dofu#77365,2-0,,1,,,,,,,
3/9/2022 19:31:49,Jacob C - Breadlord#83962,Joseph H - JoCool#84350,2-0,,1,,,,,,,
3/9/2022 20:01:50,Mathew S - VGCake#60410,Johnny M - Johnny#69519,2-1,,1,,,,,,,
3/9/2022 20:04:51,Edgar A - PlayfulTerror#04926,Mike P - UnwieldyBiscuit#26471,2-0,,,GOOD GAMES!,,,,,,
3/9/2022 20:41:52,Joe T - elasticity#07466,Ryan D - TheSlickness#10857,2-1,,1,,,,,,,
3/9/2022 20:42:59,Mathew S - VGCake#60410,Derek G - Czark#07914,2-1,,1,,,,,,,
3/9/2022 21:24:11,Joseph H - JoCool#84350,Derek G - Czark#07914,2-1,,1,,,,,,,
3/9/2022 21:37:02,Jay S - Trainyaj#13755,Michael M - Atombomb11991#07305,2-0,,1,,,,,,,
3/9/2022 22:26:29,Rowan C - rcb#09642,Joseph H - JoCool#84350,2-1,,1,,,,,,,
3/9/2022 23:06:53,Nick P - CrustyCheeseburger#09888,Dante R - dantesper#59172,2-0,,1,,,,,,,
3/9/2022 23:17:43,Cody-Rayce MG - Rayce#56572,Jason M - experientialist#23057,2-1,,1,land got us both,,,,,,
3/10/2022 0:09:19,Steve T - strout#45062,Gabriel L - gabeisgunk#67806,2-1,,1,,,,,,,
3/10/2022 0:34:32,Steve T - strout#45062,Geoff E - Snorlaxguy#38043,2-0,,1,,,,,,,
3/10/2022 0:46:26,Sylvain T - Iquitos#15484,Mathew S - VGCake#60410,2-0,,1,,,,,,,
3/10/2022 0:47:28,Ben DP - bdp18#67423,Jacob C - Breadlord#83962,2-0,,1,,,,,,,
3/10/2022 12:40:50,Rowan C - rcb#09642,Dante R - dantesper#59172,2-1,,1,,,,,,,
3/10/2022 13:12:34,Jacob C - Breadlord#83962,Jaidin M - MnemonicDevice#38774,2-0,,1,"Submitting from loser's side, per Yorke's ruling",,,,,,
3/10/2022 13:51:32,Martin E - Meep#87492,Ben DP - bdp18#67423,2-0,,1,,,,,,,
3/10/2022 14:34:49,Harry B - Midnight_0il#97781,Daniel J - Insequent#82225,2-0,,1,,,,,,,
3/10/2022 14:59:50,Jaidin M - MnemonicDevice#38774,Dante R - dantesper#59172,2-1,,1,That shigeki loop is frightening! ggs!,,,,,,
3/10/2022 15:24:38,Daniel J - Insequent#82225,Ben A - JankInTheTank#50714,2-0,,1,,,,,,,
3/10/2022 15:57:22,Daniel J - Insequent#82225,Dante R - dantesper#59172,2-1,,1,,,,,,,
3/10/2022 15:59:16,Shuo L - Tamamo#30654,Joseph H - JoCool#84350,2-0,,1,,,,,,,
3/10/2022 16:56:36,John L - fightstrife#66069,Nicholas L - PlayOnBirds#63476,2-0,,1,"Excellent game 1, game 2 they cut stuck on colors. ",,,,,,
3/10/2022 16:56:46,Kyle C - AFKyle#29319,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
3/10/2022 17:12:59,Nicholas L - PlayOnBirds#63476,Mathew S - VGCake#60410,2-0,,1,,,,,,,
3/10/2022 17:46:56,Nicholas L - PlayOnBirds#63476,Maranda L - BlackCanary#59791,2-1,,1,,,,,,,
3/10/2022 17:48:04,John L - fightstrife#66069,Mathew S - VGCake#60410,2-1,,1,ggs! ,,,,,,
3/10/2022 18:14:26,Michael M - Atombomb11991#07305,Kyle C - AFKyle#29319,2-0,,1,,,,,,,
3/10/2022 18:47:53,Patrick M - FullestJ#22936,Nicholas L - PlayOnBirds#63476,2-0,,1,,,,,,,
3/10/2022 19:15:56,Nicholas L - PlayOnBirds#63476,Daniel M - HPWizard#40332,2-0,,1,,,,,,,
3/10/2022 20:27:33,Edgar A - PlayfulTerror#04926,Daniel M - HPWizard#40332,2-0,,1,Good Games,,,,,,
3/10/2022 20:32:13,Jordan P - chunkieluver53#92811,Stephen W - Biceps_Inc#28236,2-0,,1,,,,,,,
3/10/2022 21:13:25,Jordan P - chunkieluver53#92811,Patrick M - FullestJ#22936,2-0,,1,,,,,,,
3/10/2022 21:29:28,Stephen W - Biceps_Inc#28236,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
3/10/2022 21:31:32,Andrew A - Mapo Dofu#77365,Trevor H - zheader#50741,2-0,,1,,,,,,,
3/10/2022 22:00:08,Michael M - Atombomb11991#07305,Trevor H - zheader#50741,2-0,,1,,,,,,,
3/10/2022 22:11:55,Stephen W - Biceps_Inc#28236,Gabriel L - gabeisgunk#67806,2-1,,1,,,,,,,
3/10/2022 22:23:13,Daniel M - HPWizard#40332,Ade A - Blizz#50660,2-1,,1,,,,,,,
3/10/2022 22:37:58,Rowan C - rcb#09642,Bill D - Cato Phoenix#70805,2-1,,1,,,,,,,
3/10/2022 22:57:27,Trevor H - zheader#50741,Gabriel L - gabeisgunk#67806,2-1,,1,,,,,,,
3/10/2022 23:25:54,Jason M - experientialist#23057,Bill D - Cato Phoenix#70805,2-1,,1,,,,,,,
3/10/2022 23:56:22,Gabriel L - gabeisgunk#67806,Bill D - Cato Phoenix#70805,2-0,,1,,,,,,,
3/10/2022 23:56:44,Sylvain T - Iquitos#15484,Gregoire T - Emulink#08857,2-0,,1,,,,,,,
3/11/2022 1:16:55,Brice C - AlBerTice#65077,Gregoire T - Emulink#08857,2-0,,1,,,,,,,
,,,,,1,Owed a pack,,,,,,
,,,,,1,Owed a pack,,,,,,
,,,,,1,TEST -JM,,,,,,
,,,,,1,Owed a pack,,,,,,
3/11/2022 12:15:53,Tony G - YnotRock#76764,Christian W - Senpaiman#86951,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951893824794398741,,,,,,
3/11/2022 12:38:25,Christian W - Senpaiman#86951,Emmett F - Sepulchure#51526,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951908986616184882,,,,,,
3/11/2022 12:40:41,John L - fightstrife#66069,Erika P - CharmToy#24980,2-1,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951898463073878016,,,,,,
3/11/2022 13:50:26,Geoff E - Snorlaxguy#38043,Keith S - Wittet#06465,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951917519910866994,,,,,,
3/11/2022 14:13:20,Trevor H - zheader#50741,Keith S - Wittet#06465,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951922942965583932,,,,,,
3/11/2022 14:36:05,Brice C - AlBerTice#65077,Keith S - Wittet#06465,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951931039406751774,,,,,,
3/11/2022 15:21:04,Keith S - Wittet#06465,Chase H - chase#1609,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951947337520001145,,,,,,
3/11/2022 15:29:14,Christian W - Senpaiman#86951,Brice C - AlBerTice#65077,2-0,,1,Manual pack: https://discord.com/channels/714554601445130331/798002275452846111/951941773444395009,,,,,,
,,,,,1,Owed a pack,,,,,,
,,,,,,Mistake -JM,,,,,,
3/11/2022 16:12:24,Joel L - Instinctive#21903,Gabriel L - gabeisgunk#67806,2-0,,1,Re-entered to trigger pack -JM,,,,,,
3/11/2022 16:13:34,Gregoire T - Emulink#08857,Gabriel L - gabeisgunk#67806,2-1,,1,Re-entered to trigger pack -JM,,,,,,
3/11/2022 16:14:24,Andrew A - Mapo Dofu#77365,Ben A - JankInTheTank#50714,2-1,,1,Re-entered to trigger pack -JM,,,,,,
3/11/2022 16:15:58,Keith S - Wittet#06465,Christian W - Senpaiman#86951,2-1,,1,Re-entered to trigger pack -JM,,,,,,
3/11/2022 16:40:30,Brice C - AlBerTice#65077,Bill D - Cato Phoenix#70805,2-1,,1,,,,,,,
3/11/2022 18:06:15,Bill D - Cato Phoenix#70805,Nicholas L - PlayOnBirds#63476,2-1,,1,,,,,,,
3/11/2022 18:45:59,Johnny M - Johnny#69519,Nicholas L - PlayOnBirds#63476,2-0,,1,,,,,,,
3/11/2022 19:01:54,Justin P - Code Pigeon#84057,Jeremy E - Lhurgoyf#37289,2-1,,1,,,,,,,
3/11/2022 19:04:19,Damian S - ButCrackMagic#71223,Tim H - hanshotf1rst#51070,2-1,,1,,,,,,,
3/11/2022 19:27:04,Chris Y - Yorke on Games#66909,Ade A - Blizz#50660,2-0,,,See you in Mob World!,,,,,,
3/11/2022 19:33:28,Nicholas L - PlayOnBirds#63476,Justin P - Code Pigeon#84057,2-0,,1,,,,,,,
3/11/2022 19:58:51,Jay S - Trainyaj#13755,Damian S - ButCrackMagic#71223,2-0,,1,,,,,,,
3/11/2022 20:41:46,Damian S - ButCrackMagic#71223,Caleb G - Whynaut#28590,2-0,,1,,,,,,,
3/11/2022 20:47:58,Ryan D - TheSlickness#10857,Tim H - hanshotf1rst#51070,2-0,,1,,,,,,,
3/11/2022 20:57:39,Caleb G - Whynaut#28590,Justin P - Code Pigeon#84057,2-0,,,,,,,,,
